
time,ax,ay,az,wx,wy,wz
0.206148,-0.2096,-0.0039,-0.0840,-0.1902,0.1067,0.0338
0.206595,-0.2096,-0.0039,-0.0840,-0.1902,0.1067,0.0338
0.206885,-0.2096,-0.0039,-0.0840,-0.1889,0.1042,0.0362
0.207266,-0.2125,-0.0166,-0.0730,-0.1889,0.1042,0.0362
0.207655,-0.2125,-0.0166,-0.0730,-0.1889,0.1042,0.0362
0.207942,-0.2125,-0.0166,-0.0730,-0.1914,0.1030,0.0386
0.208940,-0.1917,-0.0173,-0.0481,-0.1914,0.1030,0.0386
0.209424,-0.1917,-0.0173,-0.0481,-0.1914,0.1030,0.0386
0.209752,-0.1917,-0.0173,-0.0481,-0.1926,0.1006,0.0424
0.210164,-0.2161,-0.0335,0.0108,-0.1926,0.1006,0.0424
0.210650,-0.2161,-0.0335,0.0108,-0.1926,0.1006,0.0424
0.210971,-0.2161,-0.0335,0.0108,-0.1926,0.0969,0.0447
0.211372,-0.1781,-0.0368,0.0077,-0.1926,0.0969,0.0447
0.211795,-0.1781,-0.0368,0.0077,-0.1926,0.0969,0.0447
0.212106,-0.1781,-0.0368,0.0077,-0.1914,0.0969,0.0472
0.212458,-0.1724,-0.0460,0.0306,-0.1914,0.0969,0.0472
0.212885,-0.1724,-0.0460,0.0306,-0.1914,0.0969,0.0472
0.213226,-0.1724,-0.0460,0.0306,-0.1914,0.0957,0.0484
0.213713,-0.1245,-0.0174,0.0704,-0.1914,0.0957,0.0484
0.214141,-0.1245,-0.0174,0.0704,-0.1914,0.0957,0.0484
0.214448,-0.1245,-0.0174,0.0704,-0.1902,0.0945,0.0484
0.214827,-0.0831,-0.0505,0.1041,-0.1902,0.0945,0.0484
0.215283,-0.0831,-0.0505,0.1041,-0.1902,0.0945,0.0484
0.215618,-0.0831,-0.0505,0.1041,-0.1889,0.0932,0.0472
0.215991,-0.0312,-0.0557,0.1470,-0.1889,0.0932,0.0472
0.216430,-0.0312,-0.0557,0.1470,-0.1889,0.0932,0.0472
0.216727,-0.0312,-0.0557,0.1470,-0.1854,0.0908,0.0424
0.217080,-0.0293,-0.0510,0.1766,-0.1854,0.0908,0.0424
0.217589,-0.0293,-0.0510,0.1766,-0.1854,0.0908,0.0424
0.217944,-0.0293,-0.0510,0.1766,-0.1816,0.0884,0.0411
0.218374,0.0153,-0.0464,0.1874,-0.1816,0.0884,0.0411
0.218829,0.0153,-0.0464,0.1874,-0.1816,0.0884,0.0411
0.219140,0.0153,-0.0464,0.1874,-0.1767,0.0872,0.0386
0.219530,0.0028,-0.0796,0.2052,-0.1767,0.0872,0.0386
0.219989,0.0028,-0.0796,0.2052,-0.1767,0.0872,0.0386
0.220342,0.0028,-0.0796,0.2052,-0.1719,0.0847,0.0349
0.220789,-0.0005,-0.0592,0.2041,-0.1719,0.0847,0.0349
0.221301,-0.0005,-0.0592,0.2041,-0.1719,0.0847,0.0349
0.221619,-0.0005,-0.0592,0.2041,-0.1634,0.0847,0.0314
0.222020,-0.0208,-0.0429,0.1981,-0.1634,0.0847,0.0314
0.222457,-0.0208,-0.0429,0.1981,-0.1634,0.0847,0.0314
0.222790,-0.0208,-0.0429,0.1981,-0.1596,0.0835,0.0301
0.223173,-0.0449,-0.0508,0.1989,-0.1596,0.0835,0.0301
0.223589,-0.0449,-0.0508,0.1989,-0.1596,0.0835,0.0301
0.223912,-0.0449,-0.0508,0.1989,-0.1536,0.0810,0.0301
0.224317,-0.0689,-0.0387,0.2100,-0.1536,0.0810,0.0301
0.224790,-0.0689,-0.0387,0.2100,-0.1536,0.0810,0.0301
0.225245,-0.0689,-0.0387,0.2100,-0.1486,0.0762,0.0276
0.225677,-0.0581,-0.0210,0.2000,-0.1486,0.0762,0.0276
0.226141,-0.0581,-0.0210,0.2000,-0.1486,0.0762,0.0276
0.226451,-0.0581,-0.0210,0.2000,-0.1437,0.0749,0.0276
0.226842,-0.0514,-0.0461,0.1961,-0.1437,0.0749,0.0276
0.227263,-0.0514,-0.0461,0.1961,-0.1437,0.0749,0.0276
0.227585,-0.0514,-0.0461,0.1961,-0.1364,0.0749,0.0276
0.227889,-0.0447,-0.0376,0.1692,-0.1364,0.0749,0.0276
0.228332,-0.0447,-0.0376,0.1692,-0.1364,0.0749,0.0276
0.230015,-0.0447,-0.0376,0.1692,-0.1316,0.0762,0.0252
0.230562,-0.0736,-0.0322,0.1663,-0.1316,0.0762,0.0252
0.231078,-0.0736,-0.0322,0.1663,-0.1316,0.0762,0.0252
0.231376,-0.0736,-0.0322,0.1663,-0.1266,0.0774,0.0264
0.231729,-0.0648,-0.0309,0.1436,-0.1266,0.0774,0.0264
0.232161,-0.0648,-0.0309,0.1436,-0.1266,0.0774,0.0264
0.232431,-0.0648,-0.0309,0.1436,-0.1206,0.0786,0.0239
0.232761,-0.0766,-0.0058,0.1288,-0.1206,0.0786,0.0239
0.233180,-0.0766,-0.0058,0.1288,-0.1206,0.0786,0.0239
0.233504,-0.0766,-0.0058,0.1288,-0.1156,0.0810,0.0239
0.233871,-0.0704,-0.0110,0.1302,-0.1156,0.0810,0.0239
0.234261,-0.0704,-0.0110,0.1302,-0.1156,0.0810,0.0239
0.234551,-0.0704,-0.0110,0.1302,-0.1096,0.0822,0.0228
0.234885,-0.0773,0.0087,0.1515,-0.1096,0.0822,0.0228
0.235295,-0.0773,0.0087,0.1515,-0.1096,0.0822,0.0228
0.235541,-0.0773,0.0087,0.1515,-0.1011,0.0847,0.0252
0.235842,-0.0423,-0.0148,0.1410,-0.1011,0.0847,0.0252
0.236233,-0.0423,-0.0148,0.1410,-0.1011,0.0847,0.0252
0.236471,-0.0423,-0.0148,0.1410,-0.0949,0.0859,0.0239
0.236799,-0.0424,-0.0124,0.0974,-0.0949,0.0859,0.0239
0.237171,-0.0424,-0.0124,0.0974,-0.0949,0.0859,0.0239
0.237476,-0.0424,-0.0124,0.0974,-0.0888,0.0896,0.0239
0.237850,-0.0233,-0.0012,0.0950,-0.0888,0.0896,0.0239
0.238229,-0.0233,-0.0012,0.0950,-0.0888,0.0896,0.0239
0.238482,-0.0233,-0.0012,0.0950,-0.0814,0.0908,0.0216
0.238855,-0.0282,-0.0368,0.0744,-0.0814,0.0908,0.0216
0.239198,-0.0282,-0.0368,0.0744,-0.0814,0.0908,0.0216
0.239446,-0.0282,-0.0368,0.0744,-0.0716,0.0945,0.0203
0.239699,0.0067,-0.0418,0.0700,-0.0716,0.0945,0.0203
0.240086,0.0067,-0.0418,0.0700,-0.0716,0.0945,0.0203
0.240331,0.0067,-0.0418,0.0700,-0.0619,0.0957,0.0166
0.240639,-0.0014,-0.0299,0.0716,-0.0619,0.0957,0.0166
0.271909,-0.0014,-0.0299,0.0716,-0.0619,0.0957,0.0166
0.272247,-0.0014,-0.0299,0.0716,-0.0558,0.0982,0.0154
