
time,wx,wy,wz,ax,ay,az
1.126,0.06,0.03,0.09,-0.24,0.34,0.54
1.127,0.06,0.04,0.09,-0.24,0.34,0.54
1.131,0.07,0.05,0.09,-0.24,0.34,0.54
1.132,0.07,0.05,0.09,-0.24,0.40,0.66
1.139,0.07,0.05,0.09,-0.26,0.39,0.73
1.14,0.08,0.04,0.09,-0.26,0.39,0.73
1.141,0.09,0.03,0.09,-0.26,0.39,0.73
1.141,0.09,0.03,0.09,-0.24,0.37,0.67
1.147,0.09,0.03,0.09,-0.24,0.33,0.58
1.15,0.09,0.02,0.09,-0.24,0.33,0.58
1.151,0.09,0.02,0.09,-0.23,0.27,0.61
1.153,0.09,0.01,0.08,-0.23,0.27,0.61
1.156,0.09,0.01,0.08,-0.23,0.27,0.61
1.157,0.09,0.01,0.08,-0.27,0.19,0.63
1.161,0.09,0.01,0.08,-0.33,0.09,0.67
1.162,0.08,0.01,0.09,-0.33,0.09,0.67
1.166,0.07,0.04,0.12,-0.33,0.09,0.67
1.167,0.07,0.04,0.12,-0.38,0.02,0.67
1.171,0.06,0.09,0.15,-0.38,0.02,0.67
1.172,0.06,0.09,0.15,-0.39,-0.07,0.63
1.177,0.06,0.09,0.15,-0.41,-0.08,0.65
1.177,0.03,0.16,0.17,-0.41,-0.08,0.65
1.186,0.01,0.23,0.20,-0.41,-0.08,0.65
1.187,0.01,0.23,0.20,-0.41,-0.09,0.63
1.188,0.01,0.23,0.20,-0.48,-0.12,0.64
1.189,-0.02,0.29,0.22,-0.48,-0.12,0.64
1.191,-0.02,0.29,0.22,-0.54,-0.07,0.60
1.192,-0.05,0.35,0.25,-0.54,-0.07,0.60
1.198,-0.08,0.41,0.27,-0.54,-0.07,0.60
1.199,-0.08,0.41,0.27,-0.41,-0.11,0.46
1.201,-0.08,0.41,0.27,-0.23,-0.23,0.40
1.202,-0.12,0.48,0.29,-0.23,-0.23,0.40
1.206,-0.12,0.48,0.29,-0.32,-0.09,0.47
1.207,-0.15,0.54,0.30,-0.32,-0.09,0.47
1.214,-0.18,0.59,0.31,-0.32,-0.09,0.47
1.216,-0.18,0.59,0.31,-0.60,0.03,0.45
1.217,-0.18,0.59,0.31,-0.81,0.06,0.30
1.218,-0.20,0.60,0.34,-0.81,0.06,0.30
1.222,-0.22,0.58,0.39,-0.81,0.06,0.30
1.222,-0.22,0.58,0.39,-0.83,0.13,0.23
1.227,-0.23,0.59,0.41,-0.83,0.13,0.23
1.228,-0.23,0.59,0.41,-0.62,0.28,0.21
1.231,-0.23,0.59,0.41,-0.47,0.40,0.47
1.233,-0.23,0.66,0.41,-0.47,0.40,0.47
1.237,-0.22,0.70,0.40,-0.47,0.40,0.47
1.237,-0.22,0.70,0.40,-0.33,0.52,0.69
1.242,-0.19,0.70,0.39,-0.33,0.52,0.69
1.242,-0.19,0.70,0.39,-0.35,0.64,0.70
1.255,-0.19,0.70,0.39,-0.36,0.68,0.68
1.256,-0.17,0.65,0.39,-0.36,0.68,0.68
1.258,-0.17,0.65,0.39,-0.40,0.63,0.65
1.259,-0.15,0.59,0.39,-0.40,0.63,0.65
1.26,-0.15,0.59,0.39,-0.30,0.59,0.53
1.261,-0.12,0.54,0.38,-0.30,0.59,0.53
1.264,-0.07,0.51,0.36,-0.30,0.59,0.53
1.267,-0.07,0.51,0.36,-0.09,0.62,0.46
1.268,-0.02,0.46,0.34,-0.09,0.62,0.46
1.269,-0.02,0.46,0.34,-0.03,0.70,0.40
1.272,0.02,0.39,0.32,-0.03,0.70,0.40
1.273,0.02,0.39,0.32,-0.06,0.75,0.38
1.277,0.06,0.31,0.30,-0.06,0.75,0.38
1.278,0.06,0.31,0.30,-0.08,0.80,0.14
1.282,0.10,0.23,0.29,-0.08,0.80,0.14
1.283,0.10,0.23,0.29,-0.09,0.76,0.01
1.287,0.12,0.16,0.28,-0.09,0.76,0.01
1.288,0.12,0.16,0.28,-0.01,0.74,-0.14
1.292,0.12,0.16,0.28,0.04,0.74,-0.20
1.293,0.14,0.08,0.27,0.04,0.74,-0.20
1.304,0.16,-0.00,0.25,0.04,0.74,-0.20
1.305,0.16,-0.00,0.25,0.15,0.75,-0.18
1.306,0.17,-0.08,0.22,0.15,0.75,-0.18
1.307,0.17,-0.08,0.22,0.28,0.72,-0.18
1.308,0.17,-0.08,0.22,0.46,0.68,-0.12
1.309,0.19,-0.15,0.19,0.46,0.68,-0.12
1.314,0.19,-0.15,0.19,0.63,0.62,0.01
1.317,0.21,-0.19,0.16,0.63,0.62,0.01
1.318,0.21,-0.19,0.16,0.81,0.51,0.15
1.319,0.23,-0.20,0.12,0.81,0.51,0.15
1.323,0.24,-0.20,0.07,0.81,0.51,0.15
1.325,0.24,-0.20,0.07,0.99,0.37,0.21
1.328,0.24,-0.20,0.07,1.05,0.27,0.10
1.329,0.23,-0.21,0.02,1.05,0.27,0.10
1.332,0.20,-0.24,-0.04,1.05,0.27,0.10
1.334,0.20,-0.24,-0.04,1.02,0.16,-0.13
1.338,0.16,-0.29,-0.09,1.02,0.16,-0.13
1.338,0.16,-0.29,-0.09,0.91,0.06,-0.24
1.343,0.10,-0.33,-0.13,0.91,0.06,-0.24
1.344,0.10,-0.33,-0.13,0.84,-0.02,-0.09
1.348,0.04,-0.37,-0.17,0.84,-0.02,-0.09
1.349,0.04,-0.37,-0.17,0.79,-0.09,0.24
1.353,0.04,-0.37,-0.17,0.79,-0.15,0.55
1.354,-0.00,-0.39,-0.21,0.79,-0.15,0.55
1.358,-0.04,-0.43,-0.24,0.79,-0.15,0.55
1.358,-0.04,-0.43,-0.24,0.82,-0.24,0.78
1.364,-0.04,-0.43,-0.24,0.77,-0.29,0.95
1.366,-0.07,-0.46,-0.28,0.77,-0.29,0.95
1.368,-0.09,-0.47,-0.32,0.77,-0.29,0.95
1.368,-0.09,-0.47,-0.32,0.59,-0.29,1.13
1.373,-0.09,-0.47,-0.32,0.37,-0.32,1.38
1.374,-0.10,-0.48,-0.35,0.37,-0.32,1.38
1.378,-0.10,-0.48,-0.35,0.13,-0.38,1.66
1.38,-0.11,-0.49,-0.37,0.13,-0.38,1.66
1.383,-0.10,-0.50,-0.37,0.13,-0.38,1.66
1.384,-0.10,-0.50,-0.37,-0.07,-0.38,1.87
1.388,-0.09,-0.51,-0.37,-0.07,-0.38,1.87
1.389,-0.09,-0.51,-0.37,-0.30,-0.38,2.03
1.394,-0.09,-0.51,-0.37,-0.53,-0.40,2.12
1.396,-0.06,-0.50,-0.35,-0.53,-0.40,2.12
1.4,-0.03,-0.48,-0.33,-0.53,-0.40,2.12
1.402,-0.03,-0.48,-0.33,-0.71,-0.33,2.08
1.404,0.01,-0.44,-0.30,-0.71,-0.33,2.08
1.405,0.01,-0.44,-0.30,-0.90,-0.32,1.99
1.408,0.01,-0.44,-0.30,-1.12,-0.32,1.83
1.409,0.04,-0.39,-0.26,-1.12,-0.32,1.83
1.415,0.04,-0.39,-0.26,-1.29,-0.29,1.61
1.418,0.08,-0.33,-0.21,-1.29,-0.29,1.61
1.419,0.11,-0.26,-0.16,-1.29,-0.29,1.61
1.42,0.11,-0.26,-0.16,-1.36,-0.29,1.42
1.424,0.14,-0.18,-0.10,-1.36,-0.29,1.42
1.425,0.14,-0.18,-0.10,-1.42,-0.27,1.18
1.43,0.16,-0.11,-0.04,-1.42,-0.27,1.18
1.432,0.16,-0.11,-0.04,-1.43,-0.22,0.92
1.435,0.16,-0.11,-0.04,-1.42,-0.20,0.60
1.436,0.18,-0.05,0.02,-1.42,-0.20,0.60
1.438,0.21,0.01,0.09,-1.42,-0.20,0.60
1.439,0.21,0.01,0.09,-1.44,-0.17,0.31
1.443,0.23,0.05,0.15,-1.44,-0.17,0.31
1.444,0.23,0.05,0.15,-1.40,-0.12,0.07
1.454,0.23,0.05,0.15,-1.29,-0.03,-0.10
1.456,0.25,0.07,0.20,-1.29,-0.03,-0.10
1.457,0.28,0.06,0.26,-1.29,-0.03,-0.10
1.458,0.28,0.06,0.26,-1.22,-0.01,-0.25
1.46,0.31,0.04,0.31,-1.22,-0.01,-0.25
1.461,0.31,0.04,0.31,-1.11,0.07,-0.43
1.469,0.31,0.04,0.31,-0.91,0.12,-0.54
1.471,0.35,0.00,0.36,-0.91,0.12,-0.54
1.472,0.39,-0.05,0.39,-0.91,0.12,-0.54
1.473,0.39,-0.05,0.39,-0.69,0.19,-0.70
1.474,0.39,-0.05,0.39,-0.50,0.25,-0.93
1.475,0.44,-0.11,0.42,-0.50,0.25,-0.93
1.482,0.48,-0.18,0.43,-0.50,0.25,-0.93
1.484,0.48,-0.18,0.43,-0.24,0.28,-1.13
1.485,0.48,-0.18,0.43,-0.05,0.30,-1.36
1.486,0.51,-0.25,0.44,-0.05,0.30,-1.36
1.489,0.51,-0.25,0.44,0.18,0.33,-1.56
1.49,0.53,-0.33,0.43,0.18,0.33,-1.56
1.494,0.53,-0.33,0.43,0.39,0.36,-1.75
1.495,0.54,-0.41,0.41,0.39,0.36,-1.75
1.509,0.53,-0.50,0.38,0.39,0.36,-1.75
1.511,0.53,-0.50,0.38,0.61,0.33,-1.85
1.513,0.52,-0.58,0.34,0.61,0.33,-1.85
1.514,0.52,-0.58,0.34,0.81,0.39,-1.95
1.516,0.49,-0.65,0.29,0.81,0.39,-1.95
1.517,0.49,-0.65,0.29,0.93,0.39,-2.05
1.517,0.45,-0.70,0.24,0.93,0.39,-2.05
1.519,0.45,-0.70,0.24,1.05,0.33,-2.06
1.52,0.41,-0.74,0.19,1.05,0.33,-2.06
1.52,0.41,-0.74,0.19,1.14,0.33,-1.96
1.524,0.37,-0.76,0.13,1.14,0.33,-1.96
1.526,0.37,-0.76,0.13,1.21,0.31,-1.78
1.531,0.33,-0.77,0.07,1.21,0.31,-1.78
1.532,0.33,-0.77,0.07,1.26,0.27,-1.64
1.534,0.28,-0.78,0.01,1.26,0.27,-1.64
1.535,0.28,-0.78,0.01,1.23,0.25,-1.48
1.539,0.24,-0.79,-0.04,1.23,0.25,-1.48
1.54,0.24,-0.79,-0.04,1.20,0.27,-1.22
1.544,0.20,-0.78,-0.11,1.20,0.27,-1.22
1.545,0.20,-0.78,-0.11,1.21,0.29,-0.99
1.549,0.17,-0.77,-0.17,1.21,0.29,-0.99
1.55,0.17,-0.77,-0.17,1.08,0.29,-0.80
1.554,0.17,-0.77,-0.17,0.92,0.28,-0.58
1.555,0.14,-0.74,-0.22,0.92,0.28,-0.58
1.559,0.14,-0.74,-0.22,0.87,0.21,-0.30
1.56,0.12,-0.71,-0.27,0.87,0.21,-0.30
1.564,0.11,-0.67,-0.32,0.87,0.21,-0.30
1.565,0.11,-0.67,-0.32,0.80,0.11,-0.17
1.569,0.09,-0.63,-0.37,0.80,0.11,-0.17
1.57,0.09,-0.63,-0.37,0.64,-0.00,-0.03
1.574,0.09,-0.63,-0.37,0.51,-0.07,0.12
1.575,0.08,-0.60,-0.40,0.51,-0.07,0.12
1.587,0.07,-0.56,-0.43,0.51,-0.07,0.12
1.589,0.07,-0.56,-0.43,0.45,-0.08,0.35
1.59,0.07,-0.51,-0.46,0.45,-0.08,0.35
1.591,0.07,-0.51,-0.46,0.44,-0.14,0.49
1.592,0.08,-0.45,-0.48,0.44,-0.14,0.49
1.593,0.08,-0.45,-0.48,0.37,-0.24,0.56
1.6,0.08,-0.45,-0.48,0.25,-0.35,0.54
1.601,0.09,-0.39,-0.50,0.25,-0.35,0.54
1.602,0.09,-0.39,-0.50,0.19,-0.45,0.54
1.603,0.09,-0.32,-0.52,0.19,-0.45,0.54
1.605,0.09,-0.32,-0.52,0.13,-0.50,0.51
1.606,0.10,-0.26,-0.52,0.13,-0.50,0.51
1.609,0.10,-0.20,-0.52,0.13,-0.50,0.51
1.61,0.10,-0.20,-0.52,0.11,-0.60,0.39
1.619,0.10,-0.20,-0.52,0.11,-0.68,0.33
1.621,0.11,-0.15,-0.52,0.11,-0.68,0.33
1.621,0.11,-0.15,-0.52,0.11,-0.79,0.29
1.622,0.11,-0.11,-0.52,0.11,-0.79,0.29
1.625,0.11,-0.08,-0.51,0.11,-0.79,0.29
1.626,0.11,-0.08,-0.51,0.06,-0.89,0.20
1.632,0.11,-0.08,-0.51,0.12,-1.01,0.19
1.634,0.11,-0.07,-0.50,0.12,-1.01,0.19
1.637,0.11,-0.07,-0.50,0.17,-1.08,0.17
1.638,0.10,-0.05,-0.50,0.17,-1.08,0.17
1.639,0.10,-0.05,-0.49,0.17,-1.08,0.17
1.64,0.10,-0.05,-0.49,0.21,-1.12,0.18
1.645,0.11,-0.05,-0.48,0.21,-1.12,0.18
1.646,0.11,-0.05,-0.48,0.27,-1.20,0.20
1.65,0.11,-0.05,-0.48,0.29,-1.26,0.17
1.652,0.12,-0.05,-0.46,0.29,-1.26,0.17
1.655,0.12,-0.06,-0.45,0.29,-1.26,0.17
1.655,0.12,-0.06,-0.45,0.33,-1.29,0.15
1.66,0.13,-0.07,-0.43,0.33,-1.29,0.15
1.661,0.13,-0.07,-0.43,0.36,-1.33,0.12
1.666,0.14,-0.08,-0.41,0.36,-1.33,0.12
1.668,0.14,-0.08,-0.41,0.36,-1.33,0.05
1.67,0.14,-0.10,-0.40,0.36,-1.33,0.05
1.671,0.14,-0.10,-0.40,0.40,-1.34,0.01
1.675,0.14,-0.10,-0.40,0.48,-1.29,-0.03
1.676,0.15,-0.11,-0.38,0.48,-1.29,-0.03
1.68,0.15,-0.13,-0.38,0.48,-1.29,-0.03
1.682,0.15,-0.13,-0.38,0.57,-1.27,-0.14
1.685,0.16,-0.14,-0.38,0.57,-1.27,-0.14
1.686,0.16,-0.14,-0.38,0.58,-1.25,-0.21
1.69,0.15,-0.15,-0.37,0.58,-1.25,-0.21
1.691,0.15,-0.15,-0.37,0.59,-1.20,-0.28
1.697,0.15,-0.16,-0.38,0.59,-1.20,-0.28
1.7,0.15,-0.16,-0.38,0.62,-1.14,-0.39
1.701,0.14,-0.16,-0.38,0.62,-1.14,-0.39
1.702,0.14,-0.16,-0.38,0.67,-1.11,-0.52
1.705,0.14,-0.16,-0.38,0.61,-1.10,-0.62
1.707,0.12,-0.15,-0.39,0.61,-1.10,-0.62
1.71,0.12,-0.15,-0.39,0.62,-1.10,-0.64
1.711,0.11,-0.15,-0.40,0.62,-1.10,-0.64
1.722,0.11,-0.15,-0.40,0.54,-1.09,-0.69
1.725,0.09,-0.15,-0.40,0.54,-1.09,-0.69
1.726,0.09,-0.15,-0.40,0.41,-1.09,-0.75
1.727,0.07,-0.14,-0.40,0.41,-1.09,-0.75
1.728,0.07,-0.14,-0.40,0.40,-1.08,-0.68
1.729,0.05,-0.12,-0.40,0.40,-1.08,-0.68
1.74,0.05,-0.12,-0.40,0.36,-1.03,-0.63
1.742,0.03,-0.11,-0.40,0.36,-1.03,-0.63
1.743,0.03,-0.11,-0.40,0.31,-1.01,-0.62
1.744,0.02,-0.10,-0.40,0.31,-1.01,-0.62
1.745,0.02,-0.10,-0.40,0.20,-0.99,-0.62
1.746,0.01,-0.09,-0.39,0.20,-0.99,-0.62
1.747,0.01,-0.09,-0.39,0.09,-0.99,-0.66
1.748,0.01,-0.06,-0.37,0.09,-0.99,-0.66
1.76,-0.00,-0.04,-0.35,0.09,-0.99,-0.66
1.765,-0.00,-0.04,-0.35,-0.00,-0.94,-0.65
1.766,-0.00,-0.04,-0.35,-0.06,-0.90,-0.61
1.767,-0.01,-0.01,-0.32,-0.06,-0.90,-0.61
1.768,-0.01,-0.01,-0.32,-0.11,-0.87,-0.65
1.769,-0.01,0.01,-0.30,-0.11,-0.87,-0.65
1.77,-0.01,0.04,-0.27,-0.11,-0.87,-0.65
1.772,-0.01,0.04,-0.27,-0.17,-0.84,-0.62
1.773,-0.01,0.05,-0.24,-0.17,-0.84,-0.62
1.774,-0.01,0.05,-0.24,-0.27,-0.80,-0.58
1.78,-0.01,0.06,-0.21,-0.27,-0.80,-0.58
1.782,-0.01,0.06,-0.21,-0.23,-0.70,-0.60
1.784,0.01,0.08,-0.18,-0.23,-0.70,-0.60
1.785,0.01,0.08,-0.18,-0.19,-0.61,-0.58
1.786,0.02,0.10,-0.15,-0.19,-0.61,-0.58
1.787,0.02,0.10,-0.15,-0.19,-0.54,-0.67
1.791,0.02,0.10,-0.15,-0.18,-0.47,-0.76
1.792,0.03,0.12,-0.13,-0.18,-0.47,-0.76
1.797,0.03,0.12,-0.13,-0.17,-0.41,-0.95
1.798,0.04,0.14,-0.11,-0.17,-0.41,-0.95
1.801,0.04,0.16,-0.09,-0.17,-0.41,-0.95
1.802,0.04,0.16,-0.09,-0.14,-0.36,-1.12
1.805,0.04,0.16,-0.09,-0.11,-0.30,-1.23
1.806,0.03,0.16,-0.08,-0.11,-0.30,-1.23
1.811,0.03,0.16,-0.08,-0.12,-0.25,-1.42
1.811,0.01,0.16,-0.07,-0.12,-0.25,-1.42
1.816,0.01,0.16,-0.07,-0.09,-0.22,-1.53
1.817,-0.01,0.15,-0.07,-0.09,-0.22,-1.53
1.821,-0.01,0.15,-0.07,-0.07,-0.19,-1.58
1.821,-0.03,0.15,-0.07,-0.07,-0.19,-1.58
1.828,-0.03,0.15,-0.07,-0.06,-0.16,-1.53
1.829,-0.06,0.14,-0.06,-0.06,-0.16,-1.53
1.832,-0.06,0.14,-0.06,-0.04,-0.14,-1.48
1.834,-0.08,0.13,-0.07,-0.04,-0.14,-1.48
1.836,-0.08,0.13,-0.07,-0.07,-0.12,-1.38
1.837,-0.10,0.10,-0.07,-0.07,-0.12,-1.38
1.841,-0.10,0.10,-0.07,-0.08,-0.09,-1.30
1.842,-0.11,0.08,-0.07,-0.08,-0.09,-1.30
1.852,-0.12,0.05,-0.07,-0.08,-0.09,-1.30
1.853,-0.12,0.05,-0.07,-0.14,-0.08,-1.21
1.854,-0.13,0.02,-0.06,-0.14,-0.08,-1.21
1.855,-0.13,0.02,-0.06,-0.18,-0.09,-1.09
1.856,-0.13,0.02,-0.06,-0.21,-0.05,-0.97
1.861,-0.14,-0.01,-0.06,-0.21,-0.05,-0.97
1.862,-0.14,-0.04,-0.05,-0.21,-0.05,-0.97
1.863,-0.14,-0.04,-0.05,-0.20,-0.05,-0.79
1.868,-0.14,-0.04,-0.05,-0.21,-0.05,-0.58
1.87,-0.14,-0.07,-0.04,-0.21,-0.05,-0.58
1.872,-0.14,-0.07,-0.04,-0.20,-0.04,-0.47
1.873,-0.13,-0.09,-0.03,-0.20,-0.04,-0.47
1.876,-0.13,-0.09,-0.03,-0.26,-0.04,-0.32
1.877,-0.13,-0.10,-0.02,-0.26,-0.04,-0.32
1.881,-0.13,-0.10,-0.02,-0.33,-0.06,-0.17
1.882,-0.12,-0.10,-0.00,-0.33,-0.06,-0.17
1.886,-0.12,-0.10,-0.00,-0.23,-0.07,-0.11
1.887,-0.11,-0.11,0.02,-0.23,-0.07,-0.11
1.891,-0.11,-0.11,0.02,-0.19,-0.03,0.63
1.892,-0.11,-0.12,0.03,-0.19,-0.03,0.63
1.897,-0.11,-0.12,0.03,-0.71,0.03,0.29
1.899,-0.07,-0.15,0.05,-0.71,0.03,0.29
1.901,-0.05,-0.13,0.07,-0.71,0.03,0.29
1.902,-0.05,-0.13,0.07,-0.01,-0.03,1.11
1.906,-0.05,-0.13,0.07,-0.30,0.04,0.72
1.907,-0.00,-0.13,0.09,-0.30,0.04,0.72
1.913,0.03,-0.11,0.10,-0.30,0.04,0.72
1.915,0.03,-0.11,0.10,-0.35,0.06,0.91
1.916,0.03,-0.11,0.10,-0.41,0.11,0.95
1.917,0.07,-0.09,0.12,-0.41,0.11,0.95
1.921,0.10,-0.06,0.14,-0.41,0.11,0.95
1.922,0.10,-0.06,0.14,-0.47,0.12,1.03
1.926,0.10,-0.06,0.14,-0.50,0.13,1.00
1.927,0.14,-0.04,0.16,-0.50,0.13,1.00
1.932,0.14,-0.04,0.16,-0.63,0.16,0.76
1.933,0.16,-0.01,0.18,-0.63,0.16,0.76
1.937,0.18,0.02,0.19,-0.63,0.16,0.76
1.937,0.18,0.02,0.19,-0.58,0.19,0.52
1.942,0.18,0.02,0.19,-0.35,0.20,0.36
1.942,0.19,0.07,0.21,-0.35,0.20,0.36
1.947,0.19,0.07,0.21,-0.13,0.20,0.37
1.948,0.19,0.11,0.22,-0.13,0.20,0.37
1.951,0.19,0.13,0.23,-0.13,0.20,0.37
1.952,0.19,0.13,0.23,-0.16,0.24,0.32
1.957,0.19,0.13,0.23,-0.37,0.29,0.19
1.957,0.20,0.17,0.23,-0.37,0.29,0.19
1.964,0.19,0.19,0.23,-0.37,0.29,0.19
1.966,0.19,0.19,0.23,-0.45,0.34,-0.05
1.967,0.19,0.21,0.23,-0.45,0.34,-0.05
1.968,0.19,0.21,0.23,-0.27,0.36,-0.20
1.972,0.19,0.21,0.23,0.01,0.37,-0.12
1.972,0.18,0.22,0.23,0.01,0.37,-0.12
1.977,0.18,0.22,0.23,0.07,0.37,-0.09
1.978,0.17,0.23,0.22,0.07,0.37,-0.09
1.987,0.16,0.22,0.22,0.07,0.37,-0.09
1.99,0.16,0.22,0.22,-0.05,0.40,-0.13
1.993,0.16,0.22,0.22,-0.20,0.41,-0.28
1.994,0.17,0.23,0.22,-0.20,0.41,-0.28
1.996,0.16,0.22,0.21,-0.20,0.41,-0.28
1.997,0.16,0.22,0.21,-0.18,0.45,-0.40
1.998,0.16,0.22,0.21,0.01,0.45,-0.35
1.999,0.16,0.20,0.20,0.01,0.45,-0.35
2.014,0.17,0.20,0.19,0.01,0.45,-0.35
2.017,0.17,0.20,0.19,0.20,0.41,-0.26
2.018,0.17,0.20,0.18,0.20,0.41,-0.26
2.019,0.17,0.20,0.18,0.15,0.40,-0.23
2.02,0.17,0.20,0.18,-0.04,0.41,-0.32
2.021,0.17,0.19,0.18,-0.04,0.41,-0.32
2.022,0.17,0.19,0.18,-0.15,0.43,-0.50
2.023,0.17,0.18,0.17,-0.15,0.43,-0.50
2.024,0.17,0.18,0.17,-0.10,0.44,-0.63
2.025,0.16,0.16,0.16,-0.10,0.44,-0.63
2.027,0.16,0.16,0.16,0.03,0.42,-0.68
2.029,0.15,0.17,0.15,0.03,0.42,-0.68
2.035,0.15,0.17,0.15,0.14,0.38,-0.66
2.036,0.14,0.18,0.14,0.14,0.38,-0.66
2.037,0.14,0.18,0.14,0.09,0.41,-0.54
2.038,0.13,0.18,0.14,0.09,0.41,-0.54
2.042,0.13,0.18,0.14,-0.13,0.43,-0.61
2.043,0.12,0.20,0.13,-0.13,0.43,-0.61
2.048,0.12,0.20,0.13,-0.26,0.45,-0.71
2.049,0.10,0.19,0.13,-0.26,0.45,-0.71
2.052,0.10,0.19,0.13,-0.27,0.42,-0.83
2.053,0.09,0.20,0.12,-0.27,0.42,-0.83
2.057,0.09,0.20,0.12,-0.14,0.41,-0.79
2.058,0.08,0.19,0.12,-0.14,0.41,-0.79
2.064,0.08,0.19,0.12,-0.08,0.42,-0.60
2.065,0.07,0.19,0.12,-0.08,0.42,-0.60
2.067,0.07,0.19,0.12,-0.12,0.42,-0.47
2.068,0.07,0.19,0.12,-0.12,0.42,-0.47
2.074,0.07,0.18,0.12,-0.12,0.42,-0.47
2.075,0.07,0.18,0.12,-0.28,0.43,-0.42
2.082,0.07,0.18,0.12,-0.47,0.44,-0.47
2.083,0.08,0.17,0.13,-0.47,0.44,-0.47
2.084,0.08,0.17,0.13,-0.59,0.41,-0.55
2.085,0.08,0.16,0.14,-0.59,0.41,-0.55
2.089,0.09,0.16,0.15,-0.59,0.41,-0.55
2.089,0.09,0.16,0.15,-0.52,0.34,-0.62
2.093,0.09,0.15,0.16,-0.52,0.34,-0.62
2.094,0.09,0.15,0.16,-0.35,0.34,-0.53
2.098,0.09,0.15,0.16,-0.28,0.33,-0.43
2.1,0.10,0.14,0.18,-0.28,0.33,-0.43
2.104,0.10,0.13,0.19,-0.28,0.33,-0.43
2.104,0.10,0.13,0.19,-0.35,0.32,-0.34
2.108,0.11,0.13,0.21,-0.35,0.32,-0.34
2.109,0.11,0.13,0.21,-0.48,0.37,-0.36
2.122,0.12,0.13,0.22,-0.48,0.37,-0.36
2.123,0.12,0.13,0.22,-0.57,0.37,-0.47
2.124,0.12,0.13,0.22,-0.54,0.42,-0.53
2.125,0.12,0.11,0.23,-0.54,0.42,-0.53
2.126,0.13,0.11,0.25,-0.54,0.42,-0.53
2.126,0.13,0.11,0.25,-0.42,0.40,-0.63
2.13,0.13,0.11,0.25,-0.30,0.42,-0.47
2.131,0.14,0.10,0.26,-0.30,0.42,-0.47
2.135,0.14,0.08,0.28,-0.30,0.42,-0.47
2.137,0.14,0.08,0.28,-0.21,0.44,-0.35
2.138,0.16,0.09,0.29,-0.21,0.44,-0.35
2.139,0.16,0.09,0.29,-0.26,0.42,-0.30
2.143,0.17,0.07,0.30,-0.26,0.42,-0.30
2.144,0.17,0.07,0.30,-0.39,0.41,-0.42
2.148,0.17,0.05,0.31,-0.39,0.41,-0.42
2.15,0.17,0.05,0.31,-0.44,0.42,-0.53
2.153,0.17,0.05,0.32,-0.44,0.42,-0.53
2.154,0.17,0.05,0.32,-0.33,0.44,-0.60
2.158,0.17,0.05,0.32,-0.14,0.45,-0.63
2.159,0.17,0.05,0.33,-0.14,0.45,-0.63
2.164,0.17,0.05,0.33,0.00,0.45,-0.55
2.166,0.17,0.06,0.33,0.00,0.45,-0.55
2.168,0.18,0.08,0.33,0.00,0.45,-0.55
2.169,0.18,0.08,0.33,0.05,0.47,-0.51
2.173,0.18,0.09,0.33,0.05,0.47,-0.51
2.174,0.18,0.09,0.33,-0.01,0.46,-0.55
2.18,0.17,0.09,0.34,-0.01,0.46,-0.55
2.182,0.17,0.09,0.34,-0.09,0.50,-0.61
2.183,0.17,0.11,0.34,-0.09,0.50,-0.61
2.184,0.17,0.11,0.34,-0.18,0.50,-0.75
2.189,0.16,0.11,0.33,-0.18,0.50,-0.75
2.189,0.16,0.11,0.33,-0.16,0.48,-0.82
2.194,0.14,0.12,0.33,-0.16,0.48,-0.82
2.195,0.14,0.12,0.33,-0.03,0.49,-0.91
2.202,0.13,0.12,0.32,-0.03,0.49,-0.91
2.203,0.13,0.12,0.32,0.19,0.48,-0.79
2.204,0.11,0.10,0.31,0.19,0.48,-0.79
2.205,0.11,0.10,0.31,0.31,0.44,-0.64
2.209,0.11,0.10,0.31,0.31,0.38,-0.61
2.21,0.10,0.10,0.29,0.31,0.38,-0.61
2.214,0.10,0.10,0.29,0.24,0.32,-0.55
2.216,0.09,0.07,0.28,0.24,0.32,-0.55
2.219,0.09,0.07,0.28,0.16,0.20,-0.63
2.22,0.08,0.06,0.26,0.16,0.20,-0.63
2.224,0.08,0.06,0.26,0.14,0.09,-0.70
2.225,0.06,0.04,0.25,0.14,0.09,-0.70
2.23,0.04,0.00,0.24,0.14,0.09,-0.70
2.232,0.04,0.00,0.24,0.22,-0.02,-0.67
2.234,0.01,-0.02,0.23,0.22,-0.02,-0.67
2.235,0.01,-0.02,0.23,0.33,-0.09,-0.27
2.239,-0.01,-0.04,0.23,0.33,-0.09,-0.27
2.24,-0.01,-0.04,0.23,0.40,-0.25,-0.66
2.244,-0.04,-0.07,0.22,0.40,-0.25,-0.66
2.245,-0.04,-0.07,0.22,-0.19,-0.29,0.22
2.256,-0.04,-0.07,0.22,0.31,-0.38,-0.41
2.257,-0.05,-0.09,0.24,0.31,-0.38,-0.41
2.273,-0.08,-0.10,0.24,0.31,-0.38,-0.41
2.274,-0.08,-0.10,0.24,0.06,-0.30,0.65
2.274,-0.08,-0.10,0.24,-0.44,-0.22,0.62
2.275,-0.07,-0.13,0.25,-0.44,-0.22,0.62
2.276,-0.07,-0.13,0.28,-0.44,-0.22,0.62
2.277,-0.07,-0.13,0.28,0.07,-0.40,0.38
