
time,wx,wy,wz,ax,ay,az
6.846,0.03,-0.44,-0.33,0.52,-0.25,0.23
6.847,0.06,-0.44,-0.33,0.52,-0.25,0.23
6.85,0.10,-0.43,-0.35,0.52,-0.25,0.23
6.851,0.10,-0.43,-0.35,0.50,-0.29,0.31
6.855,0.10,-0.43,-0.35,0.48,-0.37,0.28
6.857,0.13,-0.41,-0.36,0.48,-0.37,0.28
6.861,0.13,-0.41,-0.36,0.51,-0.40,0.26
6.862,0.16,-0.37,-0.38,0.51,-0.40,0.26
6.866,0.18,-0.33,-0.39,0.51,-0.40,0.26
6.867,0.18,-0.33,-0.39,0.49,-0.36,0.20
6.87,0.19,-0.30,-0.41,0.49,-0.36,0.20
6.871,0.19,-0.30,-0.41,0.48,-0.41,0.07
6.885,0.19,-0.30,-0.41,0.48,-0.42,-0.04
6.887,0.19,-0.26,-0.42,0.48,-0.42,-0.04
6.889,0.19,-0.26,-0.42,0.48,-0.43,-0.14
6.89,0.18,-0.23,-0.43,0.48,-0.43,-0.14
6.891,0.17,-0.21,-0.45,0.48,-0.43,-0.14
6.893,0.17,-0.21,-0.45,0.51,-0.46,-0.30
6.894,0.17,-0.21,-0.45,0.48,-0.45,-0.31
6.896,0.15,-0.20,-0.46,0.48,-0.45,-0.31
6.897,0.15,-0.20,-0.46,0.48,-0.43,-0.35
6.898,0.13,-0.19,-0.48,0.48,-0.43,-0.35
6.901,0.13,-0.19,-0.48,0.51,-0.43,-0.35
6.903,0.11,-0.19,-0.50,0.51,-0.43,-0.35
6.906,0.09,-0.19,-0.52,0.51,-0.43,-0.35
6.907,0.09,-0.19,-0.52,0.48,-0.45,-0.32
6.91,0.09,-0.19,-0.52,0.46,-0.47,-0.28
6.912,0.08,-0.20,-0.55,0.46,-0.47,-0.28
6.915,0.07,-0.22,-0.56,0.46,-0.47,-0.28
6.916,0.07,-0.22,-0.56,0.45,-0.53,-0.17
6.921,0.07,-0.23,-0.58,0.45,-0.53,-0.17
6.921,0.07,-0.23,-0.58,0.42,-0.57,-0.11
6.926,0.07,-0.23,-0.58,0.43,-0.58,-0.01
6.928,0.07,-0.25,-0.60,0.43,-0.58,-0.01
6.931,0.07,-0.26,-0.62,0.43,-0.58,-0.01
6.932,0.07,-0.26,-0.62,0.43,-0.64,0.02
6.936,0.08,-0.28,-0.63,0.43,-0.64,0.02
6.937,0.08,-0.28,-0.63,0.39,-0.68,0.04
6.942,0.08,-0.29,-0.65,0.39,-0.68,0.04
6.944,0.08,-0.29,-0.65,0.36,-0.70,0.13
6.947,0.09,-0.29,-0.66,0.36,-0.70,0.13
6.948,0.09,-0.29,-0.66,0.33,-0.71,0.13
6.951,0.09,-0.30,-0.68,0.33,-0.71,0.13
6.951,0.09,-0.30,-0.68,0.31,-0.73,0.20
6.956,0.09,-0.30,-0.69,0.31,-0.73,0.20
6.957,0.09,-0.30,-0.69,0.26,-0.76,0.25
6.961,0.10,-0.30,-0.70,0.26,-0.76,0.25
6.963,0.10,-0.30,-0.70,0.21,-0.78,0.28
6.966,0.10,-0.30,-0.70,0.18,-0.81,0.32
6.967,0.10,-0.30,-0.70,0.18,-0.81,0.32
6.971,0.10,-0.30,-0.70,0.18,-0.84,0.32
6.972,0.09,-0.29,-0.71,0.18,-0.84,0.32
6.976,0.09,-0.28,-0.71,0.18,-0.84,0.32
6.979,0.09,-0.28,-0.71,0.17,-0.87,0.32
6.981,0.08,-0.25,-0.72,0.17,-0.87,0.32
6.982,0.08,-0.25,-0.72,0.17,-0.89,0.34
6.986,0.07,-0.23,-0.73,0.17,-0.89,0.34
6.988,0.07,-0.23,-0.73,0.12,-0.90,0.37
6.993,0.07,-0.23,-0.73,0.05,-0.90,0.34
6.995,0.07,-0.21,-0.73,0.05,-0.90,0.34
6.997,0.07,-0.21,-0.73,-0.02,-0.88,0.34
6.998,0.06,-0.18,-0.73,-0.02,-0.88,0.34
7.001,0.06,-0.16,-0.72,-0.02,-0.88,0.34
7.002,0.06,-0.16,-0.72,-0.09,-0.83,0.32
7.006,0.05,-0.13,-0.72,-0.09,-0.83,0.32
7.008,0.05,-0.13,-0.72,-0.14,-0.84,0.30
7.012,0.06,-0.10,-0.71,-0.14,-0.84,0.30
7.014,0.06,-0.10,-0.71,-0.11,-0.84,0.21
7.016,0.06,-0.10,-0.71,-0.13,-0.80,0.08
7.018,0.05,-0.07,-0.70,-0.13,-0.80,0.08
7.021,0.06,-0.03,-0.69,-0.13,-0.80,0.08
7.022,0.06,-0.03,-0.69,-0.12,-0.80,-0.04
7.036,0.06,-0.03,-0.69,-0.15,-0.80,-0.14
7.039,0.06,0.00,-0.68,-0.15,-0.80,-0.14
7.04,0.06,0.03,-0.67,-0.15,-0.80,-0.14
7.041,0.06,0.03,-0.67,-0.16,-0.75,-0.29
7.043,0.06,0.06,-0.66,-0.16,-0.75,-0.29
7.044,0.06,0.06,-0.66,-0.18,-0.72,-0.47
7.057,0.06,0.08,-0.64,-0.18,-0.72,-0.47
7.058,0.06,0.08,-0.64,-0.19,-0.68,-0.71
7.061,0.06,0.08,-0.64,-0.22,-0.62,-0.84
7.062,0.05,0.09,-0.63,-0.22,-0.62,-0.84
7.063,0.05,0.10,-0.62,-0.22,-0.62,-0.84
7.064,0.05,0.10,-0.62,-0.21,-0.54,-1.02
7.065,0.04,0.09,-0.60,-0.21,-0.54,-1.02
7.066,0.04,0.09,-0.60,-0.25,-0.45,-1.18
7.067,0.04,0.09,-0.60,-0.27,-0.40,-1.28
7.068,0.03,0.09,-0.59,-0.27,-0.40,-1.28
7.069,0.03,0.09,-0.59,-0.29,-0.34,-1.36
7.069,0.02,0.07,-0.57,-0.29,-0.34,-1.36
7.072,0.01,0.05,-0.56,-0.29,-0.34,-1.36
7.074,0.01,0.05,-0.56,-0.29,-0.30,-1.44
7.077,0.01,0.05,-0.56,-0.29,-0.24,-1.49
7.078,0.00,0.03,-0.54,-0.29,-0.24,-1.49
7.082,-0.00,0.02,-0.53,-0.29,-0.24,-1.49
7.084,-0.00,0.02,-0.53,-0.28,-0.19,-1.51
7.087,-0.01,0.01,-0.51,-0.28,-0.19,-1.51
7.089,-0.01,0.01,-0.51,-0.29,-0.12,-1.49
7.093,-0.01,-0.01,-0.50,-0.29,-0.12,-1.49
7.095,-0.01,-0.01,-0.50,-0.27,-0.10,-1.46
7.098,-0.01,-0.01,-0.50,-0.27,-0.06,-1.46
7.099,-0.01,-0.02,-0.49,-0.27,-0.06,-1.46
7.102,-0.01,-0.02,-0.49,-0.33,-0.04,-1.41
7.103,-0.01,-0.03,-0.48,-0.33,-0.04,-1.41
7.107,-0.01,-0.03,-0.48,-0.35,0.02,-1.35
7.108,-0.01,-0.05,-0.46,-0.35,0.02,-1.35
7.112,-0.01,-0.06,-0.45,-0.35,0.02,-1.35
7.113,-0.01,-0.06,-0.45,-0.38,0.07,-1.28
7.117,-0.01,-0.06,-0.45,-0.41,0.09,-1.21
7.118,-0.00,-0.08,-0.43,-0.41,0.09,-1.21
7.122,0.01,-0.09,-0.41,-0.41,0.09,-1.21
7.123,0.01,-0.09,-0.41,-0.40,0.13,-1.10
7.127,0.01,-0.09,-0.41,-0.39,0.15,-0.97
7.129,0.01,-0.10,-0.40,-0.39,0.15,-0.97
7.132,0.01,-0.11,-0.39,-0.39,0.15,-0.97
7.133,0.01,-0.11,-0.39,-0.31,0.18,-0.97
7.137,0.02,-0.10,-0.38,-0.31,0.18,-0.97
7.138,0.02,-0.10,-0.38,-0.25,0.24,-0.92
7.142,0.02,-0.10,-0.38,-0.21,0.27,-0.86
7.144,0.02,-0.09,-0.39,-0.21,0.27,-0.86
7.148,0.02,-0.09,-0.39,-0.17,0.37,-0.77
7.149,0.01,-0.09,-0.40,-0.17,0.37,-0.77
7.152,0.01,-0.09,-0.40,-0.17,0.39,-0.67
7.153,0.00,-0.10,-0.41,-0.17,0.39,-0.67
7.174,-0.01,-0.09,-0.43,-0.17,0.39,-0.67
7.177,-0.01,-0.09,-0.43,-0.13,0.43,-0.73
7.178,-0.01,-0.09,-0.43,-0.12,0.46,-0.64
7.179,-0.03,-0.08,-0.45,-0.12,0.46,-0.64
7.181,-0.03,-0.08,-0.45,-0.10,0.48,-0.53
7.182,-0.04,-0.07,-0.47,-0.10,0.48,-0.53
7.183,-0.04,-0.07,-0.47,-0.06,0.52,-0.41
7.184,-0.06,-0.07,-0.50,-0.06,0.52,-0.41
7.185,-0.06,-0.07,-0.50,-0.11,0.53,-0.34
7.186,-0.08,-0.07,-0.52,-0.11,0.53,-0.34
7.187,-0.10,-0.06,-0.54,-0.11,0.53,-0.34
7.188,-0.10,-0.06,-0.54,-0.21,0.58,-0.25
7.189,-0.10,-0.06,-0.54,-0.28,0.58,-0.14
7.19,-0.11,-0.05,-0.56,-0.28,0.58,-0.14
7.193,-0.12,-0.04,-0.57,-0.28,0.58,-0.14
7.194,-0.12,-0.04,-0.57,-0.33,0.54,-0.01
7.198,-0.13,-0.03,-0.57,-0.33,0.54,-0.01
7.198,-0.13,-0.03,-0.57,-0.42,0.50,0.05
7.203,-0.13,-0.03,-0.57,-0.49,0.43,0.13
7.203,-0.13,-0.02,-0.57,-0.49,0.43,0.13
7.209,-0.13,-0.02,-0.57,-0.52,0.35,0.20
7.211,-0.12,-0.00,-0.56,-0.52,0.35,0.20
7.213,-0.12,-0.00,-0.56,-0.54,0.30,0.22
7.214,-0.10,0.02,-0.56,-0.54,0.30,0.22
7.218,-0.08,0.04,-0.55,-0.54,0.30,0.22
7.219,-0.08,0.04,-0.55,-0.57,0.25,0.19
7.223,-0.08,0.04,-0.55,-0.60,0.25,0.16
7.225,-0.06,0.07,-0.53,-0.60,0.25,0.16
7.228,-0.03,0.09,-0.52,-0.60,0.25,0.16
7.231,-0.03,0.09,-0.52,-0.64,0.22,0.12
7.234,-0.03,0.09,-0.52,-0.67,0.27,0.03
7.235,-0.00,0.11,-0.50,-0.67,0.27,0.03
7.239,-0.00,0.11,-0.50,-0.70,0.27,-0.08
7.24,0.03,0.13,-0.48,-0.70,0.27,-0.08
7.243,0.05,0.13,-0.46,-0.70,0.27,-0.08
7.246,0.05,0.13,-0.46,-0.73,0.28,-0.13
7.248,0.08,0.13,-0.44,-0.73,0.28,-0.13
7.249,0.08,0.13,-0.44,-0.73,0.31,-0.28
7.253,0.10,0.13,-0.43,-0.73,0.31,-0.28
7.254,0.10,0.13,-0.43,-0.65,0.33,-0.43
7.259,0.12,0.12,-0.41,-0.65,0.33,-0.43
7.261,0.12,0.12,-0.41,-0.63,0.31,-0.53
7.263,0.12,0.12,-0.41,-0.60,0.34,-0.65
7.264,0.14,0.11,-0.39,-0.60,0.34,-0.65
7.268,0.14,0.11,-0.39,-0.56,0.38,-0.78
7.269,0.15,0.09,-0.38,-0.56,0.38,-0.78
7.273,0.16,0.07,-0.36,-0.56,0.38,-0.78
7.274,0.16,0.07,-0.36,-0.56,0.38,-0.89
7.278,0.16,0.07,-0.36,-0.58,0.35,-0.95
7.28,0.17,0.04,-0.35,-0.58,0.35,-0.95
7.283,0.17,0.04,-0.35,-0.53,0.39,-1.02
7.284,0.17,0.01,-0.33,-0.53,0.39,-1.02
7.288,0.17,0.01,-0.33,-0.53,0.38,-1.07
7.289,0.18,-0.02,-0.32,-0.53,0.38,-1.07
7.302,0.18,-0.05,-0.31,-0.53,0.38,-1.07
7.303,0.18,-0.05,-0.31,-0.52,0.38,-1.11
7.304,0.18,-0.05,-0.31,-0.48,0.35,-1.14
7.307,0.19,-0.07,-0.30,-0.48,0.35,-1.14
7.308,0.19,-0.10,-0.28,-0.48,0.35,-1.14
7.309,0.19,-0.10,-0.28,-0.49,0.38,-1.18
7.31,0.19,-0.10,-0.28,-0.48,0.37,-1.22
7.311,0.19,-0.12,-0.27,-0.48,0.37,-1.22
7.322,0.20,-0.13,-0.27,-0.48,0.37,-1.22
7.323,0.20,-0.13,-0.27,-0.41,0.38,-1.26
7.324,0.20,-0.13,-0.27,-0.43,0.42,-1.25
7.326,0.20,-0.14,-0.26,-0.43,0.42,-1.25
7.327,0.20,-0.14,-0.26,-0.46,0.41,-1.24
7.328,0.20,-0.15,-0.25,-0.46,0.41,-1.24
7.328,0.20,-0.15,-0.25,-0.45,0.44,-1.27
7.329,0.20,-0.16,-0.24,-0.45,0.44,-1.27
7.333,0.20,-0.16,-0.24,-0.41,0.48,-1.25
7.334,0.20,-0.17,-0.24,-0.41,0.48,-1.25
7.338,0.20,-0.18,-0.24,-0.41,0.48,-1.25
7.339,0.20,-0.18,-0.24,-0.39,0.50,-1.25
7.343,0.20,-0.18,-0.24,-0.35,0.51,-1.24
7.345,0.20,-0.18,-0.23,-0.35,0.51,-1.24
7.348,0.20,-0.18,-0.23,-0.29,0.55,-1.23
7.349,0.19,-0.19,-0.23,-0.29,0.55,-1.23
7.353,0.19,-0.19,-0.24,-0.29,0.55,-1.23
7.354,0.19,-0.19,-0.24,-0.20,0.55,-1.26
7.358,0.19,-0.19,-0.24,-0.18,0.50,-1.33
7.36,0.18,-0.19,-0.25,-0.18,0.50,-1.33
7.364,0.17,-0.18,-0.26,-0.18,0.50,-1.33
7.365,0.17,-0.18,-0.26,-0.14,0.53,-1.33
7.368,0.16,-0.18,-0.27,-0.14,0.53,-1.33
7.369,0.16,-0.18,-0.27,-0.14,0.52,-1.34
7.375,0.14,-0.17,-0.29,-0.14,0.52,-1.34
7.377,0.14,-0.17,-0.29,-0.10,0.52,-1.31
7.379,0.12,-0.16,-0.31,-0.10,0.52,-1.31
7.38,0.12,-0.16,-0.31,-0.12,0.51,-1.35
7.384,0.12,-0.16,-0.31,-0.18,0.48,-1.32
7.385,0.10,-0.15,-0.33,-0.18,0.48,-1.32
7.389,0.10,-0.15,-0.33,-0.20,0.49,-1.31
7.39,0.09,-0.15,-0.34,-0.20,0.49,-1.31
7.394,0.09,-0.15,-0.34,-0.24,0.46,-1.28
7.396,0.07,-0.14,-0.36,-0.24,0.46,-1.28
7.399,0.07,-0.14,-0.36,-0.29,0.39,-1.30
7.4,0.05,-0.13,-0.37,-0.29,0.39,-1.30
7.404,0.05,-0.13,-0.37,-0.37,0.41,-1.26
7.405,0.03,-0.13,-0.38,-0.37,0.41,-1.26
7.409,0.02,-0.13,-0.38,-0.37,0.41,-1.26
7.412,0.02,-0.13,-0.38,-0.44,0.42,-1.21
7.415,0.01,-0.13,-0.39,-0.44,0.42,-1.21
7.416,0.01,-0.13,-0.39,-0.48,0.39,-1.14
7.42,0.01,-0.13,-0.39,-0.50,0.37,-1.09
7.421,-0.00,-0.12,-0.39,-0.50,0.37,-1.09
7.425,-0.00,-0.12,-0.39,-0.53,0.38,-1.06
7.427,-0.01,-0.12,-0.38,-0.53,0.38,-1.06
7.43,-0.01,-0.12,-0.38,-0.55,0.37,-0.96
7.431,-0.02,-0.13,-0.38,-0.55,0.37,-0.96
7.434,-0.02,-0.13,-0.38,-0.55,0.37,-0.96
7.435,-0.02,-0.13,-0.38,-0.56,0.39,-0.94
7.439,-0.02,-0.13,-0.38,-0.59,0.38,-0.94
7.44,-0.02,-0.12,-0.38,-0.59,0.38,-0.94
7.445,-0.02,-0.12,-0.38,-0.62,0.40,-0.85
7.446,-0.03,-0.12,-0.38,-0.62,0.40,-0.85
7.449,-0.03,-0.12,-0.38,-0.66,0.43,-0.77
7.45,-0.03,-0.13,-0.38,-0.66,0.43,-0.77
7.454,-0.03,-0.13,-0.38,-0.71,0.43,-0.72
7.455,-0.02,-0.13,-0.38,-0.71,0.43,-0.72
7.467,-0.02,-0.14,-0.38,-0.71,0.43,-0.72
7.469,-0.02,-0.14,-0.38,-0.76,0.43,-0.66
7.471,-0.02,-0.14,-0.38,-0.82,0.46,-0.61
7.472,-0.02,-0.15,-0.38,-0.82,0.46,-0.61
7.473,-0.02,-0.15,-0.38,-0.86,0.44,-0.57
7.474,-0.02,-0.16,-0.37,-0.86,0.44,-0.57
7.475,-0.03,-0.16,-0.36,-0.86,0.44,-0.57
7.476,-0.03,-0.16,-0.36,-0.91,0.41,-0.56
7.481,-0.03,-0.16,-0.36,-0.95,0.43,-0.48
7.483,-0.04,-0.17,-0.35,-0.95,0.43,-0.48
7.486,-0.04,-0.17,-0.35,-0.98,0.44,-0.42
7.487,-0.05,-0.17,-0.34,-0.98,0.44,-0.42
7.49,-0.05,-0.17,-0.34,-0.99,0.46,-0.34
7.491,-0.05,-0.18,-0.32,-0.99,0.46,-0.34
7.496,-0.06,-0.18,-0.31,-0.99,0.46,-0.34
7.498,-0.06,-0.18,-0.31,-1.04,0.42,-0.28
7.501,-0.07,-0.18,-0.29,-1.04,0.42,-0.28
7.502,-0.07,-0.18,-0.29,-1.06,0.43,-0.16
7.505,-0.08,-0.18,-0.27,-1.06,0.43,-0.16
7.506,-0.08,-0.18,-0.27,-1.06,0.47,-0.06
7.51,-0.08,-0.19,-0.25,-1.06,0.47,-0.06
7.512,-0.08,-0.19,-0.25,-1.02,0.44,0.03
7.515,-0.07,-0.18,-0.23,-1.02,0.44,0.03
7.516,-0.07,-0.18,-0.23,-0.98,0.45,0.18
7.52,-0.07,-0.18,-0.23,-0.91,0.50,0.30
7.521,-0.06,-0.17,-0.22,-0.91,0.50,0.30
7.526,-0.05,-0.16,-0.21,-0.91,0.50,0.30
7.528,-0.05,-0.16,-0.21,-0.85,0.48,0.36
7.53,-0.03,-0.16,-0.20,-0.85,0.48,0.36
7.531,-0.03,-0.16,-0.20,-0.84,0.43,0.37
7.536,-0.02,-0.14,-0.18,-0.84,0.43,0.37
7.537,-0.02,-0.14,-0.18,-0.83,0.44,0.34
7.54,-0.00,-0.12,-0.17,-0.83,0.44,0.34
7.541,-0.00,-0.12,-0.17,-0.80,0.48,0.33
7.554,-0.00,-0.12,-0.17,-0.75,0.45,0.31
7.555,0.02,-0.09,-0.15,-0.75,0.45,0.31
7.558,0.02,-0.09,-0.15,-0.76,0.43,0.19
7.559,0.03,-0.06,-0.13,-0.76,0.43,0.19
7.56,0.03,-0.06,-0.13,-0.73,0.41,0.06
7.561,0.04,-0.03,-0.10,-0.73,0.41,0.06
7.562,0.04,-0.03,-0.10,-0.68,0.45,-0.05
7.563,0.04,-0.01,-0.08,-0.68,0.45,-0.05
7.565,0.05,0.02,-0.07,-0.68,0.45,-0.05
7.567,0.05,0.02,-0.07,-0.65,0.50,-0.19
7.57,0.05,0.02,-0.07,-0.59,0.54,-0.28
7.571,0.04,0.04,-0.05,-0.59,0.54,-0.28
7.575,0.04,0.04,-0.05,-0.56,0.59,-0.37
7.576,0.04,0.06,-0.04,-0.56,0.59,-0.37
7.58,0.04,0.06,-0.04,-0.49,0.61,-0.49
7.581,0.03,0.07,-0.03,-0.49,0.61,-0.49
7.585,0.03,0.07,-0.03,-0.46,0.69,-0.59
7.586,0.02,0.07,-0.03,-0.46,0.69,-0.59
7.59,0.02,0.07,-0.03,-0.44,0.71,-0.56
7.591,0.00,0.06,-0.03,-0.44,0.71,-0.56
7.6,-0.01,0.05,-0.03,-0.44,0.71,-0.56
7.602,-0.01,0.05,-0.03,-0.41,0.78,-0.56
7.603,-0.01,0.05,-0.03,-0.40,0.81,-0.56
7.604,-0.02,0.03,-0.02,-0.40,0.81,-0.56
7.606,-0.04,0.01,-0.02,-0.40,0.81,-0.56
7.607,-0.04,0.01,-0.02,-0.43,0.83,-0.52
7.61,-0.04,-0.02,-0.02,-0.43,0.83,-0.52
7.612,-0.04,-0.02,-0.02,-0.43,0.83,-0.43
7.615,-0.05,-0.04,-0.01,-0.43,0.83,-0.43
7.616,-0.05,-0.04,-0.01,-0.37,0.88,-0.35
7.62,-0.05,-0.04,-0.01,-0.35,0.91,-0.21
7.621,-0.04,-0.07,-0.01,-0.35,0.91,-0.21
7.626,-0.04,-0.10,-0.01,-0.35,0.91,-0.21
7.628,-0.04,-0.10,-0.01,-0.28,0.91,-0.12
7.631,-0.04,-0.10,-0.01,-0.27,0.90,-0.04
7.632,-0.03,-0.12,-0.01,-0.27,0.90,-0.04
7.635,-0.01,-0.13,-0.01,-0.27,0.90,-0.04
7.636,-0.01,-0.13,-0.01,-0.30,0.89,0.06
7.642,0.00,-0.15,-0.01,-0.30,0.89,0.06
7.644,0.00,-0.15,-0.01,-0.28,0.91,0.14
7.646,0.01,-0.16,-0.01,-0.28,0.91,0.14
7.646,0.01,-0.16,-0.01,-0.28,0.87,0.19
7.651,0.03,-0.17,-0.01,-0.28,0.87,0.19
7.651,0.03,-0.17,-0.01,-0.27,0.85,0.26
7.656,0.04,-0.17,-0.01,-0.27,0.85,0.26
7.657,0.04,-0.17,-0.01,-0.30,0.86,0.28
7.661,0.04,-0.17,-0.01,-0.29,0.83,0.36
7.663,0.06,-0.17,-0.00,-0.29,0.83,0.36
7.666,0.06,-0.17,-0.00,-0.15,0.81,0.42
7.667,0.07,-0.17,-0.00,-0.15,0.81,0.42
7.671,0.07,-0.17,-0.00,-0.10,0.78,0.48
7.672,0.08,-0.15,-0.01,-0.10,0.78,0.48
7.676,0.08,-0.15,-0.01,-0.03,0.75,0.51
7.678,0.09,-0.13,-0.01,-0.03,0.75,0.51
7.681,0.10,-0.09,-0.02,-0.03,0.75,0.51
7.682,0.10,-0.09,-0.02,0.04,0.74,0.53
7.686,0.11,-0.06,-0.03,0.04,0.74,0.53
7.688,0.11,-0.06,-0.03,0.03,0.76,0.56
7.694,0.11,-0.06,-0.03,0.04,0.80,0.56
7.696,0.13,-0.03,-0.04,0.04,0.80,0.56
7.698,0.14,-0.01,-0.05,0.04,0.80,0.56
7.699,0.14,-0.01,-0.05,0.10,0.80,0.52
7.701,0.14,-0.01,-0.05,0.11,0.84,0.53
7.702,0.15,-0.00,-0.07,0.11,0.84,0.53
7.706,0.16,0.01,-0.09,0.11,0.84,0.53
7.707,0.16,0.01,-0.09,0.13,0.79,0.49
7.712,0.16,0.01,-0.09,0.19,0.72,0.43
7.713,0.17,0.02,-0.11,0.19,0.72,0.43
7.716,0.18,0.01,-0.13,0.19,0.72,0.43
7.717,0.18,0.01,-0.13,0.21,0.68,0.41
7.721,0.18,0.01,-0.16,0.21,0.68,0.41
7.722,0.18,0.01,-0.16,0.21,0.66,0.39
7.734,0.18,0.01,-0.16,0.23,0.56,0.37
7.737,0.18,0.00,-0.19,0.23,0.56,0.37
7.738,0.18,0.00,-0.19,0.24,0.52,0.32
7.739,0.18,-0.01,-0.21,0.24,0.52,0.32
7.74,0.18,-0.01,-0.21,0.18,0.48,0.34
7.741,0.17,-0.02,-0.23,0.18,0.48,0.34
7.742,0.16,-0.03,-0.25,0.18,0.48,0.34
7.743,0.16,-0.03,-0.25,0.12,0.46,0.37
7.747,0.15,-0.03,-0.28,0.12,0.46,0.37
7.749,0.15,-0.03,-0.28,0.14,0.42,0.39
7.752,0.15,-0.03,-0.28,0.12,0.36,0.43
7.753,0.14,-0.03,-0.30,0.12,0.36,0.43
7.757,0.12,-0.02,-0.32,0.12,0.36,0.43
7.758,0.12,-0.02,-0.32,0.04,0.34,0.43
7.761,0.12,-0.02,-0.32,-0.06,0.30,0.48
7.763,0.11,-0.01,-0.35,-0.06,0.30,0.48
7.766,0.09,0.01,-0.37,-0.06,0.30,0.48
7.767,0.09,0.01,-0.37,-0.11,0.24,0.46
7.772,0.09,0.01,-0.37,-0.21,0.19,0.49
7.773,0.08,0.02,-0.40,-0.21,0.19,0.49
7.777,0.07,0.05,-0.42,-0.21,0.19,0.49
7.779,0.07,0.05,-0.42,-0.32,0.13,0.48
7.782,0.05,0.08,-0.44,-0.32,0.13,0.48
7.783,0.05,0.08,-0.44,-0.39,0.06,0.43
7.787,0.05,0.08,-0.44,-0.49,-0.05,0.39
7.788,0.03,0.11,-0.45,-0.49,-0.05,0.39
7.792,0.03,0.11,-0.45,-0.60,-0.12,0.35
7.794,0.01,0.15,-0.46,-0.60,-0.12,0.35
7.809,0.01,0.15,-0.46,-0.72,-0.22,0.34
7.81,-0.00,0.18,-0.46,-0.72,-0.22,0.34
7.816,-0.00,0.18,-0.46,-0.84,-0.27,0.32
7.818,-0.02,0.21,-0.45,-0.84,-0.27,0.32
7.819,-0.02,0.21,-0.45,-0.92,-0.29,0.27
7.82,-0.04,0.22,-0.44,-0.92,-0.29,0.27
7.82,-0.06,0.22,-0.42,-0.92,-0.29,0.27
7.821,-0.06,0.22,-0.42,-1.01,-0.33,0.22
7.822,-0.08,0.22,-0.39,-1.01,-0.33,0.22
7.823,-0.08,0.22,-0.39,-1.06,-0.35,0.28
7.824,-0.10,0.20,-0.37,-1.06,-0.35,0.28
7.825,-0.10,0.20,-0.37,-1.10,-0.38,0.37
7.829,-0.11,0.17,-0.33,-1.10,-0.38,0.37
7.83,-0.11,0.17,-0.33,-1.10,-0.40,0.43
7.832,-0.11,0.15,-0.30,-1.10,-0.40,0.43
7.832,-0.11,0.15,-0.30,-1.03,-0.39,0.49
7.837,-0.11,0.12,-0.27,-1.03,-0.39,0.49
7.838,-0.11,0.12,-0.27,-0.95,-0.42,0.60
7.842,-0.11,0.09,-0.24,-0.95,-0.42,0.60
7.844,-0.11,0.09,-0.24,-0.90,-0.40,0.69
7.847,-0.10,0.06,-0.22,-0.90,-0.40,0.69
7.848,-0.10,0.06,-0.22,-0.81,-0.39,0.80
7.852,-0.10,0.06,-0.22,-0.75,-0.39,0.90
7.853,-0.09,0.04,-0.20,-0.75,-0.39,0.90
7.867,-0.09,0.02,-0.18,-0.75,-0.39,0.90
7.869,-0.09,0.02,-0.18,-0.68,-0.38,0.98
7.869,-0.08,0.00,-0.16,-0.68,-0.38,0.98
7.87,-0.08,0.00,-0.16,-0.67,-0.36,1.07
7.872,-0.07,-0.01,-0.14,-0.67,-0.36,1.07
7.873,-0.07,-0.01,-0.14,-0.63,-0.33,1.15
7.874,-0.07,-0.02,-0.13,-0.63,-0.33,1.15
7.875,-0.07,-0.02,-0.13,-0.61,-0.27,1.20
7.88,-0.08,-0.03,-0.12,-0.61,-0.27,1.20
7.882,-0.08,-0.03,-0.12,-0.63,-0.24,1.22
7.883,-0.09,-0.04,-0.11,-0.63,-0.24,1.22
7.884,-0.09,-0.04,-0.11,-0.61,-0.20,1.34
7.887,-0.10,-0.03,-0.10,-0.61,-0.20,1.34
7.888,-0.10,-0.03,-0.10,-0.63,-0.11,1.41
7.893,-0.10,-0.03,-0.10,-0.65,-0.04,1.45
7.895,-0.12,-0.01,-0.09,-0.65,-0.04,1.45
7.898,-0.13,0.00,-0.08,-0.65,-0.04,1.45
7.898,-0.13,0.00,-0.08,-0.65,-0.03,1.53
7.903,-0.15,0.03,-0.07,-0.65,-0.03,1.53
7.903,-0.15,0.03,-0.07,-0.67,0.03,1.59
7.909,-0.15,0.03,-0.07,-0.70,0.04,1.64
7.911,-0.17,0.06,-0.05,-0.70,0.04,1.64
7.913,-0.17,0.06,-0.05,-0.71,0.09,1.66
7.914,-0.19,0.10,-0.04,-0.71,0.09,1.66
7.918,-0.19,0.10,-0.04,-0.68,0.13,1.70
7.919,-0.20,0.15,-0.02,-0.68,0.13,1.70
7.923,-0.20,0.20,-0.00,-0.68,0.13,1.70
7.924,-0.20,0.20,-0.00,-0.65,0.16,1.72
7.929,-0.20,0.20,-0.00,-0.57,0.20,1.69
7.931,-0.20,0.25,0.02,-0.57,0.20,1.69
7.933,-0.19,0.29,0.03,-0.57,0.20,1.69
7.933,-0.19,0.29,0.03,-0.51,0.26,1.65
7.938,-0.19,0.29,0.03,-0.44,0.32,1.53
7.939,-0.18,0.32,0.05,-0.44,0.32,1.53
7.943,-0.17,0.35,0.06,-0.44,0.32,1.53
7.945,-0.17,0.35,0.06,-0.38,0.36,1.34
7.948,-0.17,0.35,0.06,-0.33,0.40,1.20
7.949,-0.15,0.37,0.07,-0.33,0.40,1.20
